Instancia,Tempo(ms),UtilizacaoReal,UtilizacaoGardeynWauters,Recipientes,TamanhoDoBando,TamanhoDoVoo,IteracoesMaximas
MB_C3_44,13792,0.9772788318917133,0.9885112315040533,26,35,5,80
MB_C3_43,29153,0.9804577053008936,0.9901425944086762,28,35,5,80
MB_C3_42,21244,0.972512936437883,0.9858590566489128,26,35,5,80
MB_C3_32,12719,0.9833878346691021,0.991608771016171,19,35,5,80
MB_C3_31,5179,0.9674594480127187,0.9833664072166579,22,35,5,80
MB_C3_26,11441,0.9740304380342995,0.9867524934928498,17,35,5,80
MB_C4_44,1927,0.991324499610803,0.9956281344608551,4,35,5,80
MB_C4_43,5381,0.9977788029561093,0.9988873873873874,6,35,5,80
MB_C4_42,7632,0.9962307207369284,0.9981097338131877,6,35,5,80
MB_C4_41,21029,0.9685141866666666,0.9838666666666667,4,35,5,80
MB_C4_40,6032,0.9990999213310774,0.9995498199279711,5,35,5,80
MB_C4_39,13480,0.9971412003854709,0.998569090909091,5,35,5,80
MB_C4_38,6056,0.9948663109073493,0.9974272211129673,6,35,5,80
MB_C4_37,8981,0.9956817038647071,0.9978372999607763,4,35,5,80
MB_C4_31,5226,0.9956172337281959,0.9978014681574389,4,35,5,80
MB_C4_30,5854,0.997133138510538,0.9985650026809862,9,35,5,80
MB_C4_29,5015,0.9900741467450991,0.9949967243186583,4,35,5,80
MB_C4_28,4864,0.9972192030592275,0.9986069295101553,4,35,5,80
MB_C4_20,1427,0.9819208371806709,0.9908771929824561,2,35,5,80
MB_C4_19,858,0.9226066597294484,0.9596774193548387,3,35,5,80
MB_C4_16,2487,0.7568997290012764,0.8583990297149788,2,35,5,80
MB_C3_37,12356,0.971786223538978,0.9856570934825543,25,35,5,80
MB_C3_36,11554,0.9735091064348184,0.9866117124484058,23,35,5,80
MB_C3_35,12952,0.9756708355380704,0.9876060153591455,21,35,5,80
MB_C3_34,12173,0.9791192988020421,0.9894393263378226,21,35,5,80
MB_C3_28,6367,0.9696605811193433,0.9844287367724869,17,35,5,80
MB_C3_27,2852,0.9885005154820218,0.9941912455823746,14,35,5,80
MB_C3_26,3764,0.9748259034736156,0.9871685478065985,18,35,5,80
MB_C10_41,14325,0.9919565514192097,0.995962321068885,17,35,5,80
MB_C10_40,17379,0.988407382078634,0.99417113997114,15,35,5,80
MB_C10_35,19984,0.9894184418385233,0.9946829467994933,15,35,5,80
MB_C7_28,3705,0.9673877309899885,0.9834443827517451,21,35,5,80
MB_C7_27,10742,0.9621388831669828,0.980694564541615,15,35,5,80
MB_C7_26,14512,0.9645389493692255,0.9818782491964526,16,35,5,80
MB_C7_25,15374,0.9692114853914223,0.9844427957820888,18,35,5,80
MB_C5_25,17621,0.9666369089985498,0.9829555528218256,17,35,5,80
MB_C5_24,11570,0.976638760269621,0.9880910372126062,18,35,5,80
MB_C5_23,8905,0.9610744291536614,0.9795547384746317,20,35,5,80
MB_C10_35,36031,0.9883975191089294,0.9941588369569109,14,35,5,80
MB_C2_15,4258,0.9857261545573234,0.9927849927849928,3,35,5,80
MB_C2_14,10154,0.9696857785920552,0.9846059113300493,2,35,5,80
MB_C2_13,3205,0.9889506172839506,0.9944444444444445,3,35,5,80
MB_C2_12,6642,0.981738683127572,0.9907407407407408,3,35,5,80
MB_C2_11,7067,0.9889197530864198,0.9944444444444445,1,35,5,80
MB_C2_10,365,0.8388033293697978,0.9158620689655173,1,35,5,80
MB_C2_09,372,0.536628730961,0.6353305785123967,1,35,5,80
MB_C2_08,604,0.9767449813617866,0.9883040935672515,1,35,5,80
MB_C2_05,90,0.7854159452908587,0.8782894736842105,1,35,5,80
MB_C2_04,1482,0.9088702278141444,0.9533468559837728,1,35,5,80
MB_C2_03,63,0.8622448979591837,0.9285714285714286,1,35,5,80
MB_C2_02,151,0.6175506668291606,0.7858439201451906,1,35,5,80
MB_C1_46,13909,0.9681540288770335,0.983750207400033,40,35,5,80
MB_C1_45,7502,0.9718891891891891,0.9856756756756756,35,35,5,80
MB_C1_42,5147,0.9729661995328663,0.9861561561561561,35,35,5,80
MB_C9_47,1442,0.9023771703422112,0.9475546558871757,53,35,5,80
MB_C9_46,1442,0.8804852879042774,0.9359840771642692,57,35,5,80
MB_C9_45,1370,0.9184459243504576,0.9571039232089233,47,35,5,80
MB_C9_44,2202,0.8472742980058737,0.9170327888234773,62,35,5,80
MB_C9_43,2908,0.8931667143572952,0.9431597555002447,55,35,5,80
MB_C9_42,6276,0.8969310124681341,0.9453652354914015,56,35,5,80
MB_C9_41,20437,0.84880804012087,0.916740073414987,56,35,5,80
MB_C9_40,18115,0.8820597765756533,0.9368555814275937,49,35,5,80
MB_C4_13,3669,0.943022845,0.97065,3,35,5,80
MB_C4_12,3315,0.8980555724322161,0.9461253032681605,2,35,5,80
MB_C4_11,2512,0.9688658396803875,0.9841966637401229,1,35,5,80
MB_C4_10,419,0.830539035467128,0.9066176470588235,1,35,5,80
MB_C4_08,602,0.9439348349594447,0.971563088512241,1,35,5,80
MB_C4_07,29,0.8581438578832894,0.9263605442176871,1,35,5,80
MB_C4_06,178,0.9826430520634297,0.9912814139740402,1,35,5,80
MB_C10_37,8892,0.9873807616921491,0.9936428753286288,14,35,5,80
MB_C10_36,26812,0.9892591027722827,0.9946000026157006,17,35,5,80
MB_C10_34,2409,0.9912097072211087,0.9955866881494988,14,35,5,80
MB_C10_33,7166,0.9929034857630065,0.9964381960704471,12,35,5,80
MB_C10_32,12073,0.9926794393515543,0.9963263427319121,13,35,5,80
MB_C10_31,15204,0.989603762803262,0.994776421514502,13,35,5,80
MB_C10_30,8941,0.9908140568097833,0.9953853066040155,10,35,5,80
MB_C10_29,11715,0.9876813207662326,0.9938025210844308,15,35,5,80
MB_C10_28,10810,0.9890265796800293,0.9944846100400295,10,35,5,80
MB_C10_27,6616,0.9945707344444443,0.9972777777777778,12,35,5,80
MB_C10_15,6835,0.9937197601890415,0.9968513331940962,7,35,5,80
MB_C10_14,5616,0.9848539947403582,0.9923731215124809,8,35,5,80
MB_C10_13,2793,0.9809274818250743,0.9903375393041577,10,35,5,80
MB_C10_12,1772,0.9858158457142856,0.9928285714285714,8,35,5,80
MB_C10_07,2289,0.9659684150000001,0.9825,6,35,5,80
MB_C10_06,2357,0.9677712172130896,0.9836426078670808,4,35,5,80
MB_C10_02,657,0.9812836693476977,0.9905795454545455,3,35,5,80
MB_C3_02,600,0.9900265491505404,0.9949690934065933,6,35,5,80
MB_C3_01,4361,0.9841310447123617,0.9920195783748416,6,35,5,80
MB_C2_50,11529,0.9982261728395061,0.9991111111111112,5,35,5,80
MB_C2_49,7531,0.9973530374018216,0.9986744639376219,7,35,5,80
MB_C10_47,12325,0.9935139512677827,0.9967413504024903,16,35,5,80
MB_C10_46,12870,0.991056245021811,0.9955091339805164,16,35,5,80
MB_C10_44,6314,0.9897686905271171,0.9948440770271408,19,35,5,80
MB_C3_41,8941,0.9755447351302616,0.98761989922316,25,35,5,80
MB_C3_40,23450,0.9867120762574767,0.9933047221169736,20,35,5,80
MB_C3_39,23638,0.9654693432996623,0.9823424682220597,24,35,5,80
MB_C3_38,15953,0.9773360615657676,0.9885300324675323,22,35,5,80
MB_C3_30,4845,0.9530266980537961,0.9757579101278697,23,35,5,80
MB_C3_29,5466,0.9887361990441127,0.9943408457799906,13,35,5,80
MB_C3_25,8068,0.980698559905193,0.9902434509988206,17,35,5,80
MB_C5_46,31812,0.9553255826213884,0.977160250050906,36,35,5,80
MB_C1_49,20133,0.9794712585034013,0.9895887445887444,35,35,5,80
MB_C1_48,10766,0.9748486157388125,0.9872108843537415,37,35,5,80
MB_C1_44,11979,0.9776963326071169,0.9886601307189541,35,35,5,80
MB_C3_33,9461,0.9796371365186897,0.9896586014104487,19,35,5,80
MB_C3_32,13863,0.976188520532794,0.9879130527210883,20,35,5,80
MB_C3_26,11562,0.9700730683626545,0.9848484599129215,15,35,5,80
MB_C1_41,4136,0.9769958552738324,0.98831541218638,33,35,5,80
MB_C1_40,5666,0.9767819639008621,0.9882112068965516,28,35,5,80
MB_C1_39,8013,0.970823739105017,0.9850632440476188,33,35,5,80
MB_C1_38,17806,0.9607428801152087,0.9797294061302682,29,35,5,80
MB_C1_37,20306,0.9596056363113413,0.9793847072879331,32,35,5,80
MB_C1_17,14506,0.9867601371275533,0.9933112874779542,12,35,5,80
MB_C1_16,6369,0.9788287317620651,0.9892929292929294,13,35,5,80
MB_C1_15,9817,0.9777,0.9886666666666668,15,35,5,80
MB_C1_14,6042,0.9893923076923077,0.9946153846153847,14,35,5,80
MB_C1_05,1038,0.9739666666666666,0.9866666666666667,6,35,5,80
MB_C1_04,2717,0.9804962337121437,0.9901457725947523,8,35,5,80
MB_C1_02,212,0.98432,0.992,6,35,5,80
MB_C3_43,7139,0.981111912206081,0.9904535971102674,26,35,5,80
MB_C3_42,10212,0.9714418659502735,0.9854288560399106,28,35,5,80
MB_C3_41,22219,0.9782396871155372,0.9889720165100598,26,35,5,80
MB_C3_40,22075,0.9782462402433499,0.988967983328597,18,35,5,80
MB_C3_31,12358,0.968184759801685,0.9836260650609021,23,35,5,80
MB_C3_30,10972,0.9616928943531203,0.9804578974135425,19,35,5,80
MB_C3_25,6503,0.9763576016515638,0.9878870542530861,16,35,5,80
MB_C4_42,17772,0.9962126946870479,0.9981012502618883,8,35,5,80
MB_C4_41,23350,0.9685109666666666,0.9838666666666667,3,35,5,80
MB_C4_32,10512,0.9982020966666667,0.9991,5,35,5,80
MB_C2_27,3789,0.9690098261526833,0.9841269841269842,3,35,5,80
MB_C2_26,5829,0.992684451231473,0.9963235294117647,3,35,5,80
MB_C2_25,7942,0.999259670781893,0.9996296296296295,3,35,5,80
MB_C2_24,7983,0.9834083102493075,0.991578947368421,5,35,5,80
MB_C1_46,15975,0.9609091619620652,0.9800460792425075,38,35,5,80
MB_C1_45,13761,0.9702845679012344,0.9846296296296296,35,35,5,80
MB_C1_43,9964,0.9845642857142858,0.9921428571428571,29,35,5,80
MB_C2_46,4958,0.9995558024691359,0.9997777777777778,6,35,5,80
MB_C2_45,33584,0.997783950617284,0.9988888888888889,5,35,5,80
MB_C2_44,20475,0.9894023444046844,0.9946605119018912,5,35,5,80
MB_C2_43,8330,0.9964882157709904,0.9982363315696648,5,35,5,80
MB_C2_39,7094,0.9910258917944409,0.9954911433172303,8,35,5,80
MB_C2_38,2423,0.9947846105783803,0.9973819803061432,5,35,5,80
MB_C2_34,10963,0.9056551457475994,0.9455370370370371,6,35,5,80
MB_C9_42,2447,0.8726636293136244,0.931433136527348,57,35,5,80
MB_C9_41,1871,0.8513277830920689,0.9165415224913496,56,35,5,80
MB_C9_40,1852,0.8520096939282846,0.9185828830590489,52,35,5,80
MB_C9_39,2354,0.8976999253922175,0.9451769511453733,41,35,5,80
MB_C9_38,6041,0.8715318622693391,0.9295845725340005,49,35,5,80
MB_C9_37,5573,0.8135304208292251,0.8967885898775513,48,35,5,80
MB_C9_36,17911,0.8694043775329535,0.9282810874704496,47,35,5,80
MB_C9_35,13687,0.8294884922391172,0.9058600616921267,48,35,5,80
MB_C9_23,7402,0.8481507272058553,0.9142523379195148,37,35,5,80
MB_C9_22,12125,0.8739821022071886,0.9297217501546075,36,35,5,80
MB_C9_21,8393,0.875786645218582,0.9315085148083624,35,35,5,80
MB_C9_20,5988,0.8424961414063223,0.9137626399168853,27,35,5,80
MB_C9_14,6923,0.8912454752765274,0.9427363215017621,23,35,5,80
MB_C9_13,5247,0.8998512815722822,0.9470837074561433,24,35,5,80
MB_C9_11,3946,0.9033975830988806,0.948738545938689,21,35,5,80
MB_C5_04,1616,0.983237116607893,0.9915446285660592,6,35,5,80
MB_C5_03,1153,0.97168977301937,0.9857167545015372,7,35,5,80
MB_C5_02,989,0.9799668694325897,0.9899056907378336,5,35,5,80
MB_C5_01,1132,0.961713709296439,0.9805813001978493,8,35,5,80
MB_C4_50,6493,0.9994606506221331,0.9997302758391492,5,35,5,80
MB_C4_49,8045,0.9985566655971243,0.9992778982992018,7,35,5,80
MB_C4_48,5443,0.9977502171656626,0.9988739755979162,5,35,5,80
MB_C4_47,15755,0.9979367738532879,0.998966997470719,4,35,5,80
MB_C4_31,9141,0.9954609556639664,0.9977241043619269,5,35,5,80
MB_C4_30,14360,0.997080426942824,0.998538841810506,6,35,5,80
MB_C4_29,4567,0.987953090848403,0.9939220413903959,4,35,5,80
MB_C4_28,8756,0.99727227,0.9986333333333333,3,35,5,80
MB_C4_21,7305,0.9940984080161241,0.9970347242380262,4,35,5,80
MB_C4_20,1596,0.9819208371806709,0.9908771929824561,2,35,5,80
MB_C4_17,1092,0.9733694558703567,0.9865025466893039,2,35,5,80
MB_C8_33,4865,0.9680884324070271,0.9837675720287377,24,35,5,80
MB_C8_32,12639,0.9694889438872951,0.9845175847533941,23,35,5,80
MB_C8_31,14218,0.9584298887996324,0.9788901355270954,23,35,5,80
MB_C8_30,19576,0.9604886482795576,0.9797169055045108,19,35,5,80
MB_C8_26,18076,0.9562057211891348,0.9775395597969956,19,35,5,80
MB_C8_25,9669,0.97835161502399,0.9890899663286746,15,35,5,80
MB_C8_21,10464,0.9724186163989023,0.9860573806128214,19,35,5,80
MB_C10_39,7434,0.9898865279086962,0.9949183951099171,14,35,5,80
MB_C10_38,28037,0.9895573827877442,0.9947554188086456,11,35,5,80
MB_C1_32,30421,0.9838250021968526,0.9917322137188209,28,35,5,80
MB_C7_28,16522,0.9574990895290872,0.9782537663055377,21,35,5,80
MB_C6_44,16534,0.9974985236436545,0.9987470359016818,4,35,5,80
MB_C6_43,15689,0.9952701013366269,0.9976251030134786,4,35,5,80
MB_C6_39,8894,0.9970984149167016,0.9985460517235116,4,35,5,80
MB_C8_43,5580,0.9669178769106481,0.9831419887699882,31,35,5,80
MB_C8_42,14564,0.9723176949051943,0.9859737035081493,28,35,5,80
MB_C8_41,25845,0.9652036061712692,0.9820737754908938,27,35,5,80
MB_C8_40,14694,0.9418675618411813,0.9700472955424112,31,35,5,80
MB_C8_26,14985,0.9555866737121035,0.9771796353148241,21,35,5,80
MB_C8_25,14448,0.9804009853212415,0.9900963905245858,18,35,5,80
MB_C8_21,8197,0.9665281677925219,0.9829693165542868,18,35,5,80
MB_C8_15,2101,0.9735140908296498,0.9865968809475232,12,35,5,80
MB_C8_14,5218,0.9343057800629608,0.9642276623829403,12,35,5,80
MB_C8_13,4438,0.9569126331389558,0.9779909625612365,13,35,5,80
MB_C8_12,9637,0.9507359853350964,0.974562861366132,16,35,5,80
MB_C8_11,8243,0.9474169364841241,0.9729670728749794,14,35,5,80
MB_C8_10,3776,0.9787050360150863,0.9892592657342657,5,35,5,80
MB_C8_09,5613,0.9728312499999999,0.98626,8,35,5,80
MB_C8_08,7022,0.9441150645157764,0.9709943089430894,7,35,5,80
MB_C7_09,1992,0.9645803213692004,0.9819907515726741,8,35,5,80
MB_C7_08,8084,0.9625247485680851,0.9810411040774035,7,35,5,80
MB_C7_07,2041,0.9876631674868387,0.9937999321437303,5,35,5,80
MB_C7_06,1320,0.9713739356238843,0.9855280701754386,8,35,5,80
MB_C6_41,22367,0.9959432019437605,0.9979680025781541,4,35,5,80
MB_C6_40,11305,0.9830279792005119,0.9913887473867317,5,35,5,80
MB_C6_39,1125,0.996998566335392,0.9984956285641642,5,35,5,80
MB_C2_50,10764,0.9982261728395061,0.9991111111111112,7,35,5,80
MB_C2_49,16556,0.9970061772464452,0.9985006368802664,5,35,5,80
MB_C2_48,19451,0.9986701629615019,0.9993344114549766,6,35,5,80
MB_C2_47,15237,0.9977827160493827,0.9988888888888889,6,35,5,80
MB_C2_41,15396,0.9982261728395063,0.9991111111111112,5,35,5,80
MB_C2_40,4756,0.9969291086716141,0.9984600389863547,6,35,5,80
MB_C2_34,9494,0.9238951457475995,0.9575370370370371,6,35,5,80
MB_C6_50,13757,0.9959399008760796,0.9979638854154596,5,35,5,80
MB_C6_49,19202,0.9986316970085534,0.9993155679686911,5,35,5,80
MB_C6_48,15285,0.9984579722505937,0.9992285019506622,6,35,5,80
MB_C6_47,8006,0.9969276220631402,0.998459985894955,4,35,5,80
MB_C6_43,8390,0.9952280553169076,0.9976045343156142,4,35,5,80
MB_C6_42,4683,0.9961125164128889,0.998052699955188,5,35,5,80
MB_C6_38,5299,0.9983409544467567,0.9991697571321465,3,35,5,80
MB_C2_50,14430,0.9982261728395061,0.9991111111111112,5,35,5,80
MB_C2_49,8358,0.9975417123718829,0.9987680449408844,6,35,5,80
MB_C2_48,20677,0.9986679012345678,0.9993333333333332,5,35,5,80
MB_C2_47,11919,0.9977827160493827,0.9988888888888889,6,35,5,80
MB_C2_36,16292,0.9993316629567902,0.9996655518394648,6,35,5,80
MB_C2_35,9397,0.9949755215413385,0.9974816163346898,5,35,5,80
MB_C2_33,1743,0.9948323567708334,0.9973958333333334,6,35,5,80
MB_C9_42,847,0.8687998315113947,0.9295280075169556,55,35,5,80
MB_C9_41,869,0.8552347479812193,0.920454126617967,56,35,5,80
MB_C9_40,773,0.8450481363383099,0.913513713798927,53,35,5,80
MB_C9_39,1630,0.8975574749754871,0.9460824718233383,44,35,5,80
MB_C9_38,3255,0.8800053724528442,0.9331220322390184,47,35,5,80
MB_C9_37,8638,0.8294475474431147,0.9044374969629965,50,35,5,80
MB_C9_36,7506,0.8639604841467486,0.9263425654088859,47,35,5,80
MB_C9_35,23337,0.8342751807821275,0.909658367606737,50,35,5,80
MB_C1_22,12224,0.9774858465608467,0.9884920634920636,19,35,5,80
MB_C1_21,18827,0.9764643658810325,0.9878282828282827,23,35,5,80
MB_C1_20,11508,0.9678332851080246,0.9836111111111111,16,35,5,80
MB_C1_19,4606,0.9737999999999999,0.9866666666666667,13,35,5,80
MB_C1_09,1006,0.9693285714285713,0.9842857142857142,7,35,5,80
MB_C1_08,8203,0.9947509868144788,0.9973544973544973,7,35,5,80
MB_C1_02,2167,0.9966833333333334,0.9983333333333334,7,35,5,80
MB_C7_50,8341,0.952723486609889,0.9758670743338406,37,35,5,80
MB_C7_49,13385,0.9707445142315672,0.9851775255753726,28,35,5,80
MB_C7_48,15587,0.9537300333157959,0.976194557041322,32,35,5,80
MB_C7_47,19739,0.9744325069413768,0.9870478134297971,30,35,5,80
MB_C7_32,24257,0.963092936483996,0.9812477149081944,25,35,5,80
MB_C7_31,11741,0.956271120612105,0.9775756230551566,27,35,5,80
MB_C7_30,4114,0.9336168015088464,0.9658818856146736,23,35,5,80
MB_C3_40,3319,0.9819331277056305,0.990856149947902,19,35,5,80
MB_C3_39,5608,0.9660603140781757,0.9826399747859986,24,35,5,80
MB_C3_38,19364,0.9707133439860509,0.9845370220057719,20,35,5,80
MB_C3_37,44502,0.9619208825615567,0.9806142299600683,24,35,5,80
MB_C3_28,14265,0.9741631866349001,0.9868898665746489,16,35,5,80
MB_C3_27,12315,0.9856679944992012,0.9927965933308673,14,35,5,80
MB_C3_25,4643,0.980978869682771,0.9903971202516094,16,35,5,80
MB_C3_19,3638,0.969839727551064,0.9847225529100528,12,35,5,80
MB_C3_18,4583,0.9543399487315963,0.9767042651629021,12,35,5,80
MB_C3_17,2566,0.9875585251854228,0.9937298918817903,10,35,5,80
MB_C3_16,6478,0.981397253395178,0.990585400043608,10,35,5,80
MB_C3_15,6413,0.9794293749999999,0.989625,11,35,5,80
MB_C3_14,6232,0.977108766074025,0.9884487679530125,13,35,5,80
MB_C3_13,7800,0.973469673672803,0.9865479846441385,13,35,5,80
MB_C3_12,11174,0.9890992998217609,0.994524381868132,11,35,5,80
MB_C2_32,6508,0.9964602469135804,0.9982222222222223,6,35,5,80
MB_C10_46,16047,0.9932906045749343,0.9966357105090589,14,35,5,80
MB_C10_45,6361,0.9901474465162793,0.9950518232675157,19,35,5,80
MB_C10_43,6291,0.9902255225414481,0.9950741913172274,19,35,5,80
MB_C8_47,3214,0.9643346441110666,0.9817561721948781,32,35,5,80
MB_C8_46,6811,0.9689731703139602,0.9842626466751939,28,35,5,80
MB_C8_45,9398,0.9587573547703749,0.9788733746281303,31,35,5,80
MB_C8_44,25451,0.9438907681500721,0.9711087729707639,33,35,5,80
MB_C8_10,2114,0.981059341173896,0.9903629370629371,6,35,5,80
MB_C8_09,947,0.9540438307287159,0.9762228849892405,9,35,5,80
MB_C2_26,8103,0.9931037808641976,0.9965277777777778,4,35,5,80
MB_C10_26,5443,0.9861984371776132,0.9930602684781392,12,35,5,80
MB_C10_25,2899,0.9921131271378518,0.99603943323803,10,35,5,80
MB_C10_24,5041,0.9926797084412402,0.9963243780330749,8,35,5,80
MB_C10_23,3675,0.9871784863705096,0.9935542805996055,11,35,5,80
MB_C10_22,16530,0.9867488950057214,0.9933206096545982,12,35,5,80
MB_C10_21,11799,0.9865585322601312,0.9932234281327008,12,35,5,80
MB_C10_20,7267,0.9846503705827464,0.9922621748676084,9,35,5,80
MB_C10_19,17214,0.9893363213196064,0.9946447578762234,10,35,5,80
MB_C10_11,7629,0.9873361335574107,0.9936270167520709,8,35,5,80
MB_C10_10,6792,0.9730526803068797,0.9863053163211056,4,35,5,80
MB_C10_09,2019,0.9451627721143332,0.9713668159761106,6,35,5,80
MB_C10_08,1076,0.9865511873867008,0.9932317189109154,4,35,5,80
MB_C10_05,767,0.9542902753514912,0.9762458333333333,4,35,5,80
MB_C10_04,896,0.9767955968452593,0.9882368968700247,5,35,5,80
MB_C10_03,338,0.9755852979540227,0.9875716461599314,5,35,5,80
MB_C9_32,10801,0.8484336752676543,0.917374591294614,47,35,5,80
MB_C9_31,18485,0.873903442930694,0.9308892384755498,42,35,5,80
MB_C9_30,6965,0.8544516765300105,0.9197580856271297,39,35,5,80
MB_C9_29,26697,0.8627770413507072,0.9263079970558394,36,35,5,80
MB_C9_19,13098,0.9333041620448836,0.9656563300352828,20,35,5,80
MB_C9_18,5748,0.8433111413940267,0.9139671151271752,22,35,5,80
MB_C9_12,11724,0.8895355149955838,0.9411341418695878,22,35,5,80
MB_C7_42,13272,0.9659886568563557,0.9827001852162061,31,35,5,80
MB_C7_41,24858,0.966214715349313,0.9827675564586312,27,35,5,80
MB_C7_40,18498,0.9514320132714938,0.9749584765349047,26,35,5,80
MB_C7_39,16125,0.9500375551716915,0.9744325361928202,24,35,5,80
MB_C7_32,9279,0.9596712598291148,0.9794366068518943,26,35,5,80
MB_C7_31,11035,0.969535881748342,0.9845281840456725,24,35,5,80
MB_C7_29,5757,0.9844349894303844,0.9921580764585665,16,35,5,80
MB_C8_19,5186,0.9853625008737844,0.992620403462689,13,35,5,80
MB_C8_18,5740,0.9564899153246765,0.9774171198176548,14,35,5,80
MB_C8_17,5508,0.9620819369938164,0.9806719957029532,10,35,5,80
MB_C8_16,2911,0.9698378842179459,0.9846490303279744,14,35,5,80
MB_C8_15,7932,0.967138046183894,0.9833670910377859,10,35,5,80
MB_C8_14,3846,0.935125448911692,0.9663205345341865,12,35,5,80
MB_C8_13,3517,0.9555575029973097,0.9773192053827935,16,35,5,80
MB_C2_24,3616,0.9834415512465374,0.9915789473684211,4,35,5,80
MB_C2_23,3450,0.9926828254847646,0.9963157894736842,5,35,5,80
MB_C2_22,6621,0.9852052830209932,0.9925234025234024,4,35,5,80
MB_C2_21,4773,0.9958116343490305,0.9978947368421054,6,35,5,80
MB_C10_49,8451,0.9905396205060768,0.9952350098997931,19,35,5,80
MB_C10_48,6543,0.9902519735280225,0.9950459760527889,20,35,5,80
MB_C10_45,4573,0.9929803519016819,0.9964749373487594,19,35,5,80
MB_C3_46,11457,0.9746829567004276,0.9871184508972846,27,35,5,80
MB_C3_45,8392,0.9706352560958388,0.98508939196978,30,35,5,80
MB_C3_44,14900,0.9782805536511142,0.9889353003953726,25,35,5,80
MB_C3_43,12125,0.9782052497383293,0.9889372629609187,26,35,5,80
MB_C1_35,9366,0.9706880882655146,0.9850430057080303,29,35,5,80
MB_C1_34,11487,0.9726812644675928,0.9860879629629631,28,35,5,80
MB_C1_29,8199,0.9761141498006561,0.9878362573099416,19,35,5,80
MB_C8_41,5845,0.9678745264588118,0.9836883762045743,30,35,5,80
MB_C8_40,11545,0.9533259820196048,0.9759081051412364,29,35,5,80
MB_C8_39,15386,0.9660270377398027,0.9827609610793254,24,35,5,80
MB_C8_38,14129,0.9645218447558093,0.9819928066309425,25,35,5,80
MB_C8_26,15451,0.957381922226878,0.9783848082041942,20,35,5,80
MB_C8_25,12439,0.9715210381911884,0.9856275803635638,16,35,5,80
MB_C8_21,9651,0.9634828577765988,0.9813698578595318,18,35,5,80
MB_C4_11,56,0.9688791363124469,0.9841966637401229,1,35,5,80
MB_C4_10,852,0.8304484453094964,0.9066176470588235,1,35,5,80
MB_C4_09,66,0.9190854782022873,0.9586894586894587,1,35,5,80
MB_C4_08,1705,0.9439348349594447,0.971563088512241,1,35,5,80
MB_C3_14,5333,0.9776884599835934,0.988719955949158,12,35,5,80
MB_C3_13,5823,0.969978233821851,0.9847907925407926,11,35,5,80
MB_C2_42,27616,0.9928972638442872,0.9964188110739836,6,35,5,80
MB_C6_50,5124,0.9995709488599707,0.99978543827427,5,35,5,80
MB_C6_49,11353,0.99850804883067,0.9992536528544891,5,35,5,80
MB_C6_48,19882,0.9982784427298677,0.9991386191659762,4,35,5,80
