Instancia,Tempo(ms),Utilizacao,Recipientes,TamanhoDoBando,TamanhoDoVoo,IteracoesMaximas
CLASS08_100_07,7196,0.9664055530434779,24,35,5,80
CLASS08_100_06,15821,0.9671162478260869,24,35,5,80
CLASS08_100_05,21349,0.9442902964,26,35,5,80
CLASS04_040_03,3209,0.60251392,2,35,5,80
CLASS04_040_02,1640,0.5098,2,35,5,80
CLASS01_080_03,14921,0.9432333333333333,24,35,5,80
CLASS10_080_08,2627,0.9122893170000002,10,35,5,80
CLASS10_080_07,6989,0.9343127192857145,14,35,5,80
CLASS10_080_06,15914,0.9233754146153846,13,35,5,80
CLASS10_080_05,12738,0.9623116884615384,13,35,5,80
CLASS09_020_10,1851,0.9370415,10,35,5,80
CLASS07_100_01,17536,0.9675316725000002,25,35,5,80
CLASS10_060_04,3217,0.98356433,8,35,5,80
CLASS10_060_03,12449,0.9108137772727273,11,35,5,80
CLASS10_060_02,10295,0.9815313218181818,12,35,5,80
CLASS10_060_01,12920,0.9157024745454546,12,35,5,80
CLASS10_040_10,7045,0.8719823899999999,8,35,5,80
CLASS10_040_09,8262,0.939074632857143,8,35,5,80
CLASS10_040_08,2612,0.8544034057142856,7,35,5,80
CLASS10_040_07,5505,0.8530702685714286,7,35,5,80
CLASS10_040_01,4431,0.8692639412500001,8,35,5,80
CLASS10_020_10,378,0.96522658,3,35,5,80
CLASS10_020_09,1020,0.8276082920000001,5,35,5,80
CLASS10_020_08,514,0.94311698,2,35,5,80
CLASS10_020_05,1974,0.7545798250000001,4,35,5,80
CLASS10_020_04,765,0.7863675325000001,4,35,5,80
CLASS10_020_03,333,0.8235198324999999,4,35,5,80
CLASS03_080_03,8764,0.9511033203125,16,35,5,80
CLASS03_080_02,25478,0.9880239013671874,17,35,5,80
CLASS03_060_05,11043,0.9790161576704546,12,35,5,80
CLASS01_080_10,5644,0.9543680000000001,26,35,5,80
CLASS01_080_09,11348,0.939644827586207,30,35,5,80
CLASS01_060_09,7380,0.9487277777777778,18,35,5,80
CLASS09_080_01,5024,0.9059356162162162,41,35,5,80
CLASS09_060_10,16381,0.8325615237499998,33,35,5,80
CLASS09_060_09,15670,0.880757901034483,31,35,5,80
CLASS09_060_08,16723,0.8289645854838711,34,35,5,80
CLASS09_040_08,11409,0.8198262075,22,35,5,80
CLASS09_040_07,5603,0.8856984900000001,18,35,5,80
CLASS09_040_01,8808,0.9126685652941177,19,35,5,80
CLASS09_100_03,4584,0.9111423793181818,47,35,5,80
CLASS09_100_02,6869,0.8836412408695651,48,35,5,80
CLASS09_100_01,19557,0.7876886617307696,53,35,5,80
CLASS09_080_10,11515,0.8699200347619044,44,35,5,80
CLASS02_100_07,9738,0.7504225308641975,4,35,5,80
CLASS02_100_06,8836,0.8918777777777778,4,35,5,80
CLASS02_100_05,12659,0.780625,4,35,5,80
CLASS02_100_09,7908,0.7752456790123456,4,35,5,80
CLASS02_100_08,3401,0.804704012345679,4,35,5,80
CLASS02_100_07,6378,0.7504225308641975,4,35,5,80
CLASS02_100_06,12830,0.8918777777777778,4,35,5,80
CLASS02_040_08,846,0.6894543209876542,2,35,5,80
CLASS02_040_07,232,0.5186888888888889,2,35,5,80
CLASS02_040_06,193,0.5160006172839506,2,35,5,80
CLASS07_060_05,4467,0.9123018369230768,13,35,5,80
CLASS07_060_04,5385,0.97238317,14,35,5,80
CLASS07_060_03,4125,0.9167537419999999,15,35,5,80
CLASS07_060_02,3427,0.9266180607692308,13,35,5,80
CLASS07_060_01,5707,0.9590506153333334,16,35,5,80
CLASS07_040_10,851,0.8992949172727273,11,35,5,80
CLASS07_040_09,1750,0.98590219,8,35,5,80
CLASS07_040_08,2895,0.9255038270000002,10,35,5,80
CLASS07_040_03,1720,0.8932318100000001,9,35,5,80
CLASS07_040_02,2461,0.9077957163636365,11,35,5,80
CLASS07_040_01,1580,0.8979363511111111,9,35,5,80
CLASS07_020_10,588,0.7931366525,4,35,5,80
CLASS07_020_07,435,0.7683614550000001,4,35,5,80
CLASS07_020_06,532,0.8265948660000001,5,35,5,80
CLASS07_020_04,404,0.8230948099999998,6,35,5,80
CLASS04_100_06,6197,0.8642616125,4,35,5,80
CLASS04_100_05,5251,0.7635373225,4,35,5,80
CLASS04_100_04,7037,0.7504996275000001,4,35,5,80
CLASS04_100_03,7732,0.89211392,3,35,5,80
CLASS04_100_02,10421,0.776244,4,35,5,80
CLASS04_100_01,6501,0.92030243,3,35,5,80
CLASS04_080_10,5827,0.7843974966666667,3,35,5,80
CLASS04_080_09,6812,0.9839317866666667,3,35,5,80
CLASS04_060_07,2486,0.676239845,2,35,5,80
CLASS04_060_06,3339,0.7966810449999999,2,35,5,80
CLASS04_060_05,1163,0.774318245,2,35,5,80
CLASS04_060_04,2138,0.9668678450000001,2,35,5,80
CLASS04_040_09,935,0.5025205,2,35,5,80
CLASS04_040_08,2100,0.67416802,2,35,5,80
CLASS04_040_07,706,0.513138205,2,35,5,80
CLASS04_100_05,2954,0.7634989625,4,35,5,80
CLASS04_100_04,9617,0.7505469725,4,35,5,80
CLASS04_100_03,10323,0.89211392,3,35,5,80
CLASS04_100_02,30777,0.776244,4,35,5,80
CLASS04_080_04,11478,0.79184128,3,35,5,80
CLASS04_080_03,9064,0.7444296666666667,3,35,5,80
CLASS04_060_04,2668,0.9668678450000001,2,35,5,80
CLASS07_060_08,10882,0.9462116460000001,16,35,5,80
CLASS07_060_07,9375,0.9312399084615385,13,35,5,80
CLASS07_060_06,15254,0.9130772638461538,13,35,5,80
CLASS07_060_05,7408,0.9146917876923077,13,35,5,80
CLASS07_020_10,3954,0.7932517125000002,4,35,5,80
CLASS07_020_09,1806,0.9300664160000001,6,35,5,80
CLASS06_100_05,15843,0.8933387458847736,3,35,5,80
CLASS04_020_05,33,0.30470400000000003,1,35,5,80
CLASS04_020_04,167,0.24641296000000001,1,35,5,80
CLASS04_020_03,28,0.49773025000000004,1,35,5,80
CLASS04_020_02,21,0.17380561,1,35,5,80
CLASS04_020_01,153,0.4721064100000001,1,35,5,80
CLASS03_100_10,6497,0.9525902669270833,24,35,5,80
CLASS03_100_09,13707,0.97165134765625,21,35,5,80
CLASS03_100_08,25516,0.9895662202380952,22,35,5,80
CLASS03_020_06,1656,0.9116238281250002,6,35,5,80
CLASS03_020_05,1649,0.7994283203125,4,35,5,80
CLASS03_020_04,1784,0.7506701171875,4,35,5,80
CLASS03_020_03,2227,0.830612421875,5,35,5,80
CLASS02_020_01,24,0.5184,1,35,5,80
CLASS01_100_10,15350,0.9585000000000002,37,35,5,80
CLASS01_100_03,9409,0.9777333333333333,28,35,5,80
CLASS03_020_03,465,0.8314730468750001,5,35,5,80
CLASS03_020_02,1273,0.7889272135416666,3,35,5,80
CLASS03_020_01,1279,0.8121403906250002,5,35,5,80
CLASS02_100_10,15398,0.9086694444444444,4,35,5,80
CLASS01_040_02,6869,0.9516727272727272,11,35,5,80
CLASS01_040_01,13804,0.9891666666666666,10,35,5,80
CLASS01_020_02,5005,0.8217800000000001,5,35,5,80
CLASS08_100_08,9914,0.9636246828,26,35,5,80
CLASS08_100_07,20777,0.9666969939130433,24,35,5,80
CLASS02_100_08,11756,0.804704012345679,4,35,5,80
CLASS03_040_09,3357,0.9246255580357143,7,35,5,80
CLASS03_040_08,7229,0.9878419531250001,11,35,5,80
CLASS03_040_07,4642,0.879479541015625,8,35,5,80
CLASS03_040_06,4777,0.9921924107142858,8,35,5,80
CLASS03_020_05,289,0.7994291015625,4,35,5,80
CLASS03_020_04,1048,0.750670703125,4,35,5,80
CLASS10_100_10,8378,0.9286494386666667,15,35,5,80
CLASS05_080_01,3605,0.9337675634999998,20,35,5,80
CLASS05_060_10,7920,0.9386658915789474,20,35,5,80
CLASS05_060_09,4541,0.9460627040000001,15,35,5,80
CLASS05_060_08,9335,0.9247146358823529,18,35,5,80
CLASS05_060_07,8391,0.9353541838461538,13,35,5,80
CLASS05_060_06,8077,0.9811237864285717,15,35,5,80
CLASS05_060_05,14756,0.9572787292857142,14,35,5,80
CLASS05_060_04,9105,0.9455710687500002,17,35,5,80
CLASS05_040_04,2528,0.9171477963636363,12,35,5,80
CLASS05_040_03,2018,0.9339310233333333,13,35,5,80
CLASS05_040_02,1359,0.981012258888889,10,35,5,80
CLASS05_040_01,3688,0.98646173,8,35,5,80
CLASS05_020_10,181,0.949770565,7,35,5,80
CLASS05_020_09,1075,0.8347492383333334,6,35,5,80
CLASS05_020_08,820,0.795147898,5,35,5,80
CLASS09_060_08,9202,0.8298372693548388,34,35,5,80
CLASS09_060_07,8920,0.9082669296153847,27,35,5,80
CLASS09_060_06,12823,0.877602900769231,28,35,5,80
CLASS09_060_05,12862,0.9065607092307691,29,35,5,80
CLASS09_040_04,7260,0.8799471945,22,35,5,80
CLASS09_040_03,16090,0.8699375329999997,22,35,5,80
CLASS09_040_02,5013,0.8709854940000001,21,35,5,80
CLASS09_100_03,9248,0.9125077493181819,46,35,5,80
CLASS09_100_02,25007,0.8860218852173911,48,35,5,80
CLASS06_100_10,18673,0.7656264089814816,4,35,5,80
CLASS10_080_07,16470,0.9350754864285715,14,35,5,80
CLASS10_080_06,20038,0.9231647869230769,13,35,5,80
CLASS10_060_07,8369,0.9945822122222224,10,35,5,80
CLASS08_080_07,7220,0.9333395444999999,20,35,5,80
CLASS08_080_06,12457,0.9706389173684209,20,35,5,80
CLASS08_080_05,17529,0.929316405652174,23,35,5,80
CLASS08_080_04,19207,0.9339183816666665,18,35,5,80
CLASS08_060_08,5726,0.9621886,16,35,5,80
CLASS08_060_07,10755,0.9166521330769231,13,35,5,80
CLASS08_060_02,6090,0.932367394,16,35,5,80
CLASS08_080_06,4391,0.9708629152631583,20,35,5,80
CLASS08_080_05,8097,0.9299260830434782,23,35,5,80
CLASS08_080_04,12070,0.9344543716666666,18,35,5,80
CLASS08_080_03,29325,0.9410242611111109,19,35,5,80
CLASS08_060_03,7315,0.9157802153333334,15,35,5,80
CLASS08_060_02,12725,0.9319991713333332,15,35,5,80
CLASS08_040_10,1736,0.9267291799999999,12,35,5,80
CLASS05_060_05,12879,0.9570938078571427,15,35,5,80
CLASS05_060_04,16795,0.9449756775,17,35,5,80
CLASS05_060_03,12114,0.942636985,17,35,5,80
CLASS05_060_02,14346,0.9387098946666665,16,35,5,80
CLASS05_040_02,4302,0.9810023966666667,11,35,5,80
CLASS05_040_01,4510,0.9865366728571429,8,35,5,80
CLASS05_020_07,4262,0.806845872,5,35,5,80
CLASS05_080_04,2926,0.9541326980952383,22,35,5,80
CLASS05_080_03,12217,0.9576887769999999,21,35,5,80
CLASS05_080_02,16607,0.9365682890476189,21,35,5,80
CLASS05_080_01,17309,0.9338842525000001,20,35,5,80
CLASS05_040_09,5004,0.8997723755555557,9,35,5,80
CLASS05_040_08,11150,0.9348862276923077,13,35,5,80
CLASS05_020_07,9151,0.804314568,5,35,5,80
CLASS04_100_10,13707,0.87916836,4,35,5,80
CLASS09_080_07,17589,0.787019080909091,48,35,5,80
CLASS03_080_09,5608,0.961151521381579,20,35,5,80
CLASS03_080_08,5797,0.9343685238486841,19,35,5,80
CLASS03_080_07,24050,0.9404418791118418,19,35,5,80
CLASS03_080_06,9598,0.9371980034722225,18,35,5,80
CLASS03_080_01,14297,0.9294994873046875,16,35,5,80
CLASS03_060_10,7152,0.9477526041666666,16,35,5,80
CLASS03_060_06,6845,0.9083849934895832,12,35,5,80
CLASS10_060_04,9461,0.983570592857143,8,35,5,80
CLASS10_060_03,11500,0.9107367154545455,12,35,5,80
CLASS10_060_02,11812,0.9815728709090908,12,35,5,80
CLASS10_060_01,5666,0.9143321199999999,11,35,5,80
CLASS10_040_10,3453,0.8753474724999999,8,35,5,80
CLASS10_040_09,2807,0.9392546071428571,7,35,5,80
CLASS10_040_08,3223,0.8536075999999999,7,35,5,80
CLASS10_040_07,6145,0.8530473628571428,7,35,5,80
CLASS10_040_01,1891,0.8724708637499999,8,35,5,80
CLASS10_020_10,1409,0.96522658,2,35,5,80
CLASS10_020_09,576,0.825742008,5,35,5,80
CLASS10_020_08,749,0.94311698,2,35,5,80
CLASS10_020_07,301,0.9660339950000001,5,35,5,80
CLASS10_020_06,1201,0.7425933525,4,35,5,80
CLASS10_020_02,979,0.7089845433333334,3,35,5,80
CLASS03_060_01,8064,0.9396985770089286,14,35,5,80
CLASS03_040_10,10142,0.9320698660714285,7,35,5,80
CLASS03_040_09,4123,0.924629017857143,7,35,5,80
CLASS03_040_08,6462,0.9878256249999999,11,35,5,80
CLASS10_100_09,12465,0.932724051875,16,35,5,80
CLASS10_100_08,8111,0.9387356950000001,18,35,5,80
CLASS10_100_03,7719,0.9916225153333332,16,35,5,80
CLASS09_100_09,8344,0.8975393306521741,49,35,5,80
CLASS09_100_08,22679,0.8798134551999998,53,35,5,80
CLASS09_080_09,1923,0.9029104931428571,38,35,5,80
CLASS09_080_08,6886,0.861490684,44,35,5,80
CLASS09_080_07,6795,0.7865741440909091,47,35,5,80
CLASS09_080_06,19026,0.842902897073171,43,35,5,80
CLASS02_060_04,5265,0.6668843621399176,3,35,5,80
CLASS02_060_03,7603,0.666785596707819,3,35,5,80
CLASS01_080_01,17483,0.9780086956521739,24,35,5,80
CLASS02_060_06,5525,0.8556055555555556,2,35,5,80
CLASS02_060_05,9448,0.846296913580247,2,35,5,80
CLASS02_060_04,14626,0.6668843621399176,3,35,5,80
CLASS02_060_03,4693,0.666785596707819,3,35,5,80
CLASS01_040_08,7780,0.9449866666666666,17,35,5,80
CLASS01_040_07,5990,0.9584181818181818,13,35,5,80
CLASS01_020_03,7411,0.8861714285714285,7,35,5,80
CLASS03_060_03,10263,0.9211891225961538,13,35,5,80
CLASS03_060_02,18491,0.9252495442708334,12,35,5,80
CLASS03_060_01,10854,0.9420944475446429,14,35,5,80
CLASS03_040_10,5538,0.9320250000000001,8,35,5,80
CLASS02_080_07,8167,0.9710288065843621,3,35,5,80
CLASS02_080_06,17411,0.8805930041152262,3,35,5,80
CLASS02_080_03,4176,0.7687259259259259,3,35,5,80
CLASS09_020_10,23,0.9367484825,10,35,5,80
CLASS09_020_09,33,0.6398403515384614,13,35,5,80
CLASS09_020_08,54,0.8829423488888888,10,35,5,80
CLASS09_020_07,213,0.8819604285714285,8,35,5,80
CLASS09_020_06,261,0.6028501146153847,13,35,5,80
CLASS09_020_05,41,0.6099526584615383,13,35,5,80
CLASS09_020_04,32,0.823629353,10,35,5,80
CLASS09_020_03,27,0.8551443430000001,11,35,5,80
CLASS09_020_02,25,0.9025779612499999,10,35,5,80
CLASS09_020_01,35,0.65912009,14,35,5,80
CLASS08_100_10,1383,0.9571300960714287,29,35,5,80
CLASS08_100_09,1435,0.9588275999999999,24,35,5,80
CLASS08_100_08,2378,0.9634552236,26,35,5,80
CLASS08_100_07,7022,0.9666386834782612,23,35,5,80
CLASS08_100_06,21479,0.9672453086956523,23,35,5,80
CLASS08_100_05,11737,0.9443792867999998,26,35,5,80
CLASS04_040_04,1479,0.55043488,2,35,5,80
CLASS04_040_03,553,0.60251392,2,35,5,80
CLASS01_060_02,13028,0.9657888888888889,20,35,5,80
CLASS01_060_01,6179,0.9383952380952381,22,35,5,80
CLASS01_040_10,7670,0.9126000000000001,11,35,5,80
CLASS01_040_09,5468,0.8971090909090909,11,35,5,80
CLASS01_020_07,2704,0.8460333333333333,6,35,5,80
CLASS01_020_06,2331,0.882375,9,35,5,80
CLASS01_020_02,1209,0.8217800000000001,5,35,5,80
CLASS07_060_04,1383,0.9723451530769232,14,35,5,80
CLASS07_060_03,12222,0.9115629473333333,15,35,5,80
CLASS07_060_02,2575,0.9260244146153845,14,35,5,80
CLASS07_060_01,14328,0.9583357286666666,16,35,5,80
CLASS07_040_10,4052,0.894804439090909,11,35,5,80
CLASS07_040_09,7605,0.9857932557142857,8,35,5,80
CLASS07_040_08,7163,0.9260863050000001,10,35,5,80
CLASS07_040_07,8160,0.887505638,10,35,5,80
CLASS07_020_08,1942,0.884269124,5,35,5,80
CLASS07_020_07,965,0.76556829,4,35,5,80
CLASS07_020_06,1468,0.826598718,5,35,5,80
CLASS07_020_05,2227,0.8746793,5,35,5,80
CLASS06_100_04,12410,0.8149234826748971,3,35,5,80
CLASS06_100_03,4717,0.7394524841563787,3,35,5,80
CLASS06_080_10,4021,0.6897772171604938,3,35,5,80
CLASS09_020_03,3642,0.857368099,11,35,5,80
CLASS09_020_02,1121,0.90244275625,9,35,5,80
CLASS09_020_01,4795,0.6590908257142859,14,35,5,80
CLASS08_100_10,19380,0.9576106346428571,28,35,5,80
CLASS07_080_07,22394,0.9665960023809523,22,35,5,80
CLASS07_080_06,8028,0.9367384485000001,20,35,5,80
CLASS07_060_10,10863,0.9258890258823529,17,35,5,80
CLASS02_060_06,1735,0.8556055555555556,2,35,5,80
CLASS02_060_05,5218,0.846296913580247,2,35,5,80
CLASS02_060_04,6946,0.6668843621399176,3,35,5,80
CLASS02_060_03,2316,0.666785596707819,3,35,5,80
CLASS01_100_07,9837,0.9628392857142857,28,35,5,80
CLASS01_100_06,9720,0.9485714285714284,35,35,5,80
CLASS01_100_02,6730,0.9661677419354838,32,35,5,80
CLASS09_100_02,752,0.8838169556521741,50,35,5,80
CLASS09_100_01,1375,0.7883940775000001,54,35,5,80
CLASS09_080_10,1904,0.8716976652380952,46,35,5,80
CLASS09_080_09,1631,0.9020421337142857,36,35,5,80
CLASS09_080_08,1552,0.8634721195000001,42,35,5,80
CLASS09_080_07,7643,0.7864494754545455,48,35,5,80
CLASS09_080_06,13307,0.8433141658536586,44,35,5,80
CLASS09_080_05,19369,0.8243332662790696,48,35,5,80
CLASS06_080_07,10939,0.7596544624691358,3,35,5,80
CLASS06_080_02,4645,0.6844291713991769,3,35,5,80
CLASS06_080_01,2846,0.6709648165020576,3,35,5,80
CLASS05_100_09,16235,0.9438036842307693,27,35,5,80
CLASS04_080_09,15240,0.9839317866666667,3,35,5,80
CLASS04_080_08,15177,0.92850923,3,35,5,80
CLASS04_080_07,7485,0.93889123,3,35,5,80
CLASS04_080_06,14365,0.8523709866666667,3,35,5,80
CLASS04_060_03,6307,0.96696448,2,35,5,80
CLASS04_060_02,5599,0.837842,2,35,5,80
CLASS04_040_06,5061,0.50668168,2,35,5,80
CLASS05_040_04,13691,0.9207857309090909,11,35,5,80
CLASS05_040_03,15071,0.9341898433333333,12,35,5,80
CLASS05_040_02,20193,0.9809577166666669,10,35,5,80
CLASS05_040_01,8967,0.9864494814285714,8,35,5,80
CLASS05_020_09,928,0.8391483949999999,7,35,5,80
CLASS05_020_08,1133,0.796232622,5,35,5,80
CLASS05_020_06,1387,0.8371257,7,35,5,80
CLASS01_060_04,18825,0.9382052631578945,19,35,5,80
CLASS01_060_03,16926,0.9344473684210525,20,35,5,80
CLASS01_060_02,5198,0.9663222222222223,19,35,5,80
CLASS01_060_01,6585,0.9391476190476191,22,35,5,80
CLASS01_040_02,4078,0.9512,12,35,5,80
CLASS01_040_01,1902,0.9891666666666666,10,35,5,80
CLASS01_020_02,3239,0.81914,5,35,5,80
CLASS01_080_03,22780,0.9474250000000001,24,35,5,80
CLASS01_080_02,18301,0.9513079999999999,25,35,5,80
CLASS01_060_02,10534,0.9659222222222223,19,35,5,80
CLASS09_080_04,7241,0.8836679042105262,41,35,5,80
CLASS09_080_03,5955,0.8683580039473683,41,35,5,80
CLASS09_080_02,22402,0.9033973484210526,40,35,5,80
CLASS09_080_01,12151,0.9045822113513513,40,35,5,80
CLASS09_040_08,9108,0.8210928825,21,35,5,80
CLASS09_040_07,9649,0.8871746582352941,18,35,5,80
CLASS09_040_02,8024,0.8787840109999999,20,35,5,80
CLASS09_040_10,23166,0.7869399369565216,26,35,5,80
CLASS09_040_09,13296,0.8923056631250001,19,35,5,80
CLASS09_040_03,12223,0.8735921689999998,21,35,5,80
CLASS09_080_02,3947,0.9019673115789474,40,35,5,80
CLASS09_080_01,4680,0.9097477972972975,41,35,5,80
CLASS09_060_10,14651,0.832113276875,33,35,5,80
CLASS09_060_09,25784,0.8789225079310347,30,35,5,80
CLASS09_040_07,5716,0.8843362535294117,18,35,5,80
CLASS09_040_06,12295,0.7833901771428573,21,35,5,80
CLASS09_040_05,6060,0.8693518744444444,20,35,5,80
CLASS09_060_10,2536,0.8323336518749999,35,35,5,80
CLASS09_060_09,4355,0.8823033410344827,30,35,5,80
CLASS09_060_08,13306,0.8301855461290322,34,35,5,80
CLASS09_060_07,28200,0.9081808680769228,28,35,5,80
CLASS09_040_05,19555,0.8717906733333334,20,35,5,80
CLASS09_040_04,4304,0.8821517295,21,35,5,80
CLASS09_040_02,5808,0.8742093219999999,21,35,5,80
CLASS08_080_05,12250,0.9308037395652174,24,35,5,80
CLASS08_080_04,9727,0.9343021416666668,18,35,5,80
CLASS08_060_09,10033,0.95759663,15,35,5,80
CLASS04_020_03,968,0.49773025000000004,1,35,5,80
CLASS04_020_02,39,0.17380561,1,35,5,80
CLASS04_020_01,105,0.4721064100000001,1,35,5,80
CLASS03_100_10,27238,0.9521406575520833,25,35,5,80
CLASS03_020_05,8012,0.7995992187500001,4,35,5,80
CLASS03_020_04,3427,0.7457146484375,4,35,5,80
CLASS03_020_03,1405,0.8316175781250001,5,35,5,80
CLASS07_100_05,10042,0.9626339181818184,22,35,5,80
CLASS07_100_04,5794,0.9643632491304348,24,35,5,80
CLASS07_100_03,6919,0.9784269528571428,21,35,5,80
CLASS07_100_02,27876,0.94949820125,24,35,5,80
CLASS07_080_03,11182,0.9704072133333332,19,35,5,80
CLASS07_080_02,13324,0.9299796572727271,22,35,5,80
CLASS07_060_09,5659,0.9602872376923077,14,35,5,80
CLASS05_100_06,1210,0.9456123476666669,30,35,5,80
CLASS05_100_05,2186,0.9608602296153848,27,35,5,80
CLASS05_100_04,2137,0.9455012380000001,26,35,5,80
CLASS05_100_03,6140,0.9516608004347825,23,35,5,80
CLASS05_100_02,20493,0.9502477407407409,28,35,5,80
CLASS05_100_01,16072,0.9659211395652172,24,35,5,80
CLASS02_080_02,7481,0.8182917695473252,3,35,5,80
CLASS01_100_07,9764,0.9640250000000001,29,35,5,80
CLASS01_100_06,10515,0.9486285714285714,35,35,5,80
CLASS01_100_04,4640,0.9468099999999999,30,35,5,80
CLASS08_040_07,2179,0.9706587388888889,10,35,5,80
CLASS08_040_06,4659,0.9136386489999999,10,35,5,80
CLASS08_040_05,3687,0.879670215,8,35,5,80
CLASS08_040_04,4042,0.889016820909091,11,35,5,80
CLASS08_040_03,4731,0.9833133588888889,10,35,5,80
CLASS08_040_02,10246,0.94106377,12,35,5,80
CLASS08_040_01,10047,0.921822247,11,35,5,80
CLASS08_020_10,398,0.75095009,4,35,5,80
CLASS01_040_10,9174,0.9126181818181819,11,35,5,80
CLASS01_040_09,4717,0.8941636363636364,11,35,5,80
CLASS01_040_08,7401,0.94272,17,35,5,80
CLASS01_040_07,9035,0.9584181818181818,12,35,5,80
CLASS01_020_08,2341,0.8310833333333334,6,35,5,80
CLASS01_020_07,2233,0.8438,6,35,5,80
CLASS01_020_06,1030,0.882175,9,35,5,80
CLASS10_060_02,18693,0.9815727254545457,11,35,5,80
CLASS10_060_01,11016,0.9150494381818184,11,35,5,80
CLASS10_040_10,3803,0.8722769050000001,8,35,5,80
CLASS10_040_09,5081,0.9392347157142859,9,35,5,80
CLASS10_020_07,4122,0.966058785,5,35,5,80
CLASS10_020_06,1279,0.7425969875,4,35,5,80
CLASS10_020_03,2218,0.8236993125000001,4,35,5,80
CLASS06_080_06,13807,0.7191352653497942,3,35,5,80
CLASS06_080_05,15460,0.677483146090535,3,35,5,80
CLASS06_080_04,7624,0.6913333376131687,3,35,5,80
CLASS06_080_03,22125,0.676128693909465,3,35,5,80
CLASS06_040_06,1075,0.9511233986419753,1,35,5,80
CLASS06_040_05,2241,0.5519529704320988,2,35,5,80
CLASS05_100_08,7659,0.9559591414814815,27,35,5,80
CLASS07_100_01,11737,0.9677198916666668,25,35,5,80
CLASS07_080_10,19298,0.9461108909523813,22,35,5,80
CLASS07_080_09,13016,0.9746143409999999,21,35,5,80
CLASS07_080_08,8424,0.9308803045000001,20,35,5,80
CLASS07_080_03,4660,0.9705242388888888,19,35,5,80
CLASS07_080_02,7073,0.9286239445454545,22,35,5,80
CLASS07_060_09,5520,0.9603752946153847,13,35,5,80
CLASS07_100_09,4245,0.9673968691304351,23,35,5,80
CLASS07_100_08,9342,0.9536727956000003,27,35,5,80
CLASS07_100_07,17425,0.9839080860869565,24,35,5,80
CLASS07_100_06,20896,0.9324777130769234,26,35,5,80
CLASS07_020_04,6506,0.82283841,6,35,5,80
CLASS07_020_03,5698,0.9645411125,5,35,5,80
CLASS07_020_02,4177,0.90920939,4,35,5,80
CLASS01_060_04,19836,0.941278947368421,19,35,5,80
CLASS01_060_03,8531,0.9385526315789473,21,35,5,80
CLASS01_060_02,9643,0.9660777777777777,19,35,5,80
CLASS01_060_01,11980,0.9353380952380952,21,35,5,80
CLASS01_020_10,3509,0.9156571428571428,8,35,5,80
CLASS01_020_09,3054,0.8405857142857143,7,35,5,80
CLASS01_020_02,4059,0.8217800000000001,5,35,5,80
CLASS03_100_10,2828,0.9534145833333333,25,35,5,80
CLASS03_100_09,4104,0.9714273632812498,20,35,5,80
CLASS03_100_08,9861,0.9895761160714284,22,35,5,80
CLASS03_100_07,23475,0.9521163445723684,19,35,5,80
CLASS03_060_10,22171,0.9480054166666665,15,35,5,80
CLASS03_060_09,9073,0.9411258789062499,13,35,5,80
CLASS03_060_06,7031,0.90919638671875,12,35,5,80
CLASS08_040_07,5267,0.9706226433333333,10,35,5,80
CLASS08_040_06,6966,0.914855313,10,35,5,80
CLASS03_080_10,15639,0.937414453125,17,35,5,80
CLASS07_040_07,12848,0.8869721540000001,10,35,5,80
CLASS07_040_06,8786,0.926018418,11,35,5,80
CLASS07_040_05,6636,0.96815704875,8,35,5,80
CLASS07_040_04,8181,0.9016806641666665,12,35,5,80
CLASS07_020_05,1644,0.8751299400000001,5,35,5,80
CLASS07_020_04,2354,0.8230894833333333,6,35,5,80
CLASS06_080_09,19766,0.7891610535390946,3,35,5,80
CLASS09_080_04,13320,0.8857914894736844,42,35,5,80
CLASS09_080_03,24440,0.8671864018421055,39,35,5,80
CLASS01_100_01,14882,0.9615178571428571,28,35,5,80
CLASS04_060_05,5711,0.774318245,2,35,5,80
CLASS04_060_04,2635,0.9668678450000001,2,35,5,80
CLASS04_060_03,3833,0.96696448,2,35,5,80
CLASS04_060_02,4444,0.837842,2,35,5,80
CLASS04_040_08,1624,0.67416802,2,35,5,80
CLASS04_040_07,1387,0.513138205,2,35,5,80
CLASS04_040_05,1821,0.63015202,2,35,5,80
CLASS08_100_08,5555,0.9639806299999999,25,35,5,80
CLASS08_100_07,28035,0.9663130208695653,24,35,5,80
CLASS03_080_07,15694,0.9362329152960525,20,35,5,80
CLASS05_100_02,9765,0.9505621762962962,27,35,5,80
CLASS05_100_01,35255,0.9653467995652174,24,35,5,80
CLASS04_020_03,4105,0.49773025000000004,1,35,5,80
