Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),5.97452
Porcentagem De Utilizacao,0.930783
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),9.07155
Porcentagem De Utilizacao,0.939597
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),12.23
Porcentagem De Utilizacao,0.933686
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),0.0001243
Porcentagem De Utilizacao,0.931383
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),3.13029
Porcentagem De Utilizacao,0.93199
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),6.17909
Porcentagem De Utilizacao,0.932507
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),9.02455
Porcentagem De Utilizacao,0.933528
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),12.3097
Porcentagem De Utilizacao,0.93959
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),7.41E-05
Porcentagem De Utilizacao,0.931997
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),2.93988
Porcentagem De Utilizacao,0.933734
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),5.88861
Porcentagem De Utilizacao,0.938797
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),8.84206
Porcentagem De Utilizacao,0.93281
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),12.3122
Porcentagem De Utilizacao,0.935603
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),7.70E-05
Porcentagem De Utilizacao,0.933224
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),3.08522
Porcentagem De Utilizacao,0.935272
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),6.17276
Porcentagem De Utilizacao,0.933121
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),9.29537
Porcentagem De Utilizacao,0.9371
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),12.1488
Porcentagem De Utilizacao,0.9327
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),7.40E-05
Porcentagem De Utilizacao,0.93741
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),3.01904
Porcentagem De Utilizacao,0.931969
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),6.15168
Porcentagem De Utilizacao,0.936052
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),9.2531
Porcentagem De Utilizacao,0.933714
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_09.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),12.1517
Porcentagem De Utilizacao,0.932286
Quantidade de Recipientes,29
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),7.76E-05
Porcentagem De Utilizacao,0.949312
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),2.70974
Porcentagem De Utilizacao,0.951016
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),5.63244
Porcentagem De Utilizacao,0.951008
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),8.24606
Porcentagem De Utilizacao,0.949632
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),10.7235
Porcentagem De Utilizacao,0.950128
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),0.0001166
Porcentagem De Utilizacao,0.94956
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),2.79481
Porcentagem De Utilizacao,0.95112
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),5.51017
Porcentagem De Utilizacao,0.949568
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),8.0351
Porcentagem De Utilizacao,0.951392
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),10.6286
Porcentagem De Utilizacao,0.948392
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),7.30E-05
Porcentagem De Utilizacao,0.94896
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),2.6195
Porcentagem De Utilizacao,0.949616
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),5.37822
Porcentagem De Utilizacao,0.950744
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),8.30264
Porcentagem De Utilizacao,0.950984
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),10.7546
Porcentagem De Utilizacao,0.951176
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),8.64E-05
Porcentagem De Utilizacao,0.95224
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),2.78257
Porcentagem De Utilizacao,0.951816
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),5.52693
Porcentagem De Utilizacao,0.951816
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),8.19501
Porcentagem De Utilizacao,0.953896
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),10.5895
Porcentagem De Utilizacao,0.95136
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),7.32E-05
Porcentagem De Utilizacao,0.95
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),2.82829
Porcentagem De Utilizacao,0.951008
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),5.54976
Porcentagem De Utilizacao,0.950968
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),8.58132
Porcentagem De Utilizacao,0.952208
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),10.8658
Porcentagem De Utilizacao,0.954352
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),7.39E-05
Porcentagem De Utilizacao,0.951048
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),2.83429
Porcentagem De Utilizacao,0.949624
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),5.48744
Porcentagem De Utilizacao,0.950392
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),8.03878
Porcentagem De Utilizacao,0.95108
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),10.9462
Porcentagem De Utilizacao,0.9496
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),7.27E-05
Porcentagem De Utilizacao,0.951928
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),2.66683
Porcentagem De Utilizacao,0.9496
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),5.30293
Porcentagem De Utilizacao,0.949552
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),7.99558
Porcentagem De Utilizacao,0.949688
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),11.0305
Porcentagem De Utilizacao,0.95204
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),7.26E-05
Porcentagem De Utilizacao,0.951136
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),2.60661
Porcentagem De Utilizacao,0.951048
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),5.55926
Porcentagem De Utilizacao,0.952184
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),8.02365
Porcentagem De Utilizacao,0.9512
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),10.7469
Porcentagem De Utilizacao,0.951792
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),7.25E-05
Porcentagem De Utilizacao,0.9492
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),2.82022
Porcentagem De Utilizacao,0.948144
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),5.36132
Porcentagem De Utilizacao,0.9496
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),8.29308
Porcentagem De Utilizacao,0.949528
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),11.2807
Porcentagem De Utilizacao,0.950208
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),7.38E-05
Porcentagem De Utilizacao,0.949624
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),2.64542
Porcentagem De Utilizacao,0.94972
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),5.49912
Porcentagem De Utilizacao,0.949672
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),8.3674
Porcentagem De Utilizacao,0.951904
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_080_10.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),10.8888
Porcentagem De Utilizacao,0.951856
Quantidade de Recipientes,25
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),9.21E-05
Porcentagem De Utilizacao,0.958175
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),4.77493
Porcentagem De Utilizacao,0.958282
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),8.92472
Porcentagem De Utilizacao,0.957518
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),13.8032
Porcentagem De Utilizacao,0.959846
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),19.1324
Porcentagem De Utilizacao,0.958196
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),9.30E-05
Porcentagem De Utilizacao,0.958161
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),4.58136
Porcentagem De Utilizacao,0.959832
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),9.05615
Porcentagem De Utilizacao,0.958318
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),13.8582
Porcentagem De Utilizacao,0.958696
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),18.7985
Porcentagem De Utilizacao,0.958125
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),9.19E-05
Porcentagem De Utilizacao,0.958118
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),4.9453
Porcentagem De Utilizacao,0.957546
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),9.62489
Porcentagem De Utilizacao,0.958118
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),14.0274
Porcentagem De Utilizacao,0.958968
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),18.6759
Porcentagem De Utilizacao,0.959896
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),9.24E-05
Porcentagem De Utilizacao,0.958096
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),4.69213
Porcentagem De Utilizacao,0.958318
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),9.56857
Porcentagem De Utilizacao,0.958654
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),13.6742
Porcentagem De Utilizacao,0.959239
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),18.5419
Porcentagem De Utilizacao,0.958146
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),8.55E-05
Porcentagem De Utilizacao,0.957889
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),4.51783
Porcentagem De Utilizacao,0.958118
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),9.79371
Porcentagem De Utilizacao,0.959882
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),14.0451
Porcentagem De Utilizacao,0.959882
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),18.9426
Porcentagem De Utilizacao,0.958554
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),9.11E-05
Porcentagem De Utilizacao,0.959025
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),4.67574
Porcentagem De Utilizacao,0.957254
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),9.44158
Porcentagem De Utilizacao,0.958132
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),14.3043
Porcentagem De Utilizacao,0.959289
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),19.262
Porcentagem De Utilizacao,0.958132
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),9.32E-05
Porcentagem De Utilizacao,0.958339
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),4.64239
Porcentagem De Utilizacao,0.960532
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),9.37879
Porcentagem De Utilizacao,0.958161
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),14.0634
Porcentagem De Utilizacao,0.959846
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),19.2907
Porcentagem De Utilizacao,0.961189
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),0.0001595
Porcentagem De Utilizacao,0.958225
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),4.48799
Porcentagem De Utilizacao,0.960575
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),9.40089
Porcentagem De Utilizacao,0.958289
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),14.1117
Porcentagem De Utilizacao,0.959254
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),18.0057
Porcentagem De Utilizacao,0.959861
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),8.90E-05
Porcentagem De Utilizacao,0.958118
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),4.47448
Porcentagem De Utilizacao,0.958346
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),9.56678
Porcentagem De Utilizacao,0.960218
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),13.8639
Porcentagem De Utilizacao,0.959882
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),18.6724
Porcentagem De Utilizacao,0.958361
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),8.87E-05
Porcentagem De Utilizacao,0.958396
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),4.3399
Porcentagem De Utilizacao,0.958118
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),9.49428
Porcentagem De Utilizacao,0.957632
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),14.0769
Porcentagem De Utilizacao,0.957346
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_01.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),18.5405
Porcentagem De Utilizacao,0.958632
Quantidade de Recipientes,28
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),8.91E-05
Porcentagem De Utilizacao,0.962645
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),4.87986
Porcentagem De Utilizacao,0.962994
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),9.61622
Porcentagem De Utilizacao,0.964535
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),14.3906
Porcentagem De Utilizacao,0.963729
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),19.3585
Porcentagem De Utilizacao,0.963374
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),9.61E-05
Porcentagem De Utilizacao,0.962684
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),5.18554
Porcentagem De Utilizacao,0.96289
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),10.5016
Porcentagem De Utilizacao,0.962594
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),15.5525
Porcentagem De Utilizacao,0.9632
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),20.3369
Porcentagem De Utilizacao,0.963465
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),9.08E-05
Porcentagem De Utilizacao,0.963077
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),5.10358
Porcentagem De Utilizacao,0.963419
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),10.0582
Porcentagem De Utilizacao,0.9632
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),15.6632
Porcentagem De Utilizacao,0.963348
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),20.5853
Porcentagem De Utilizacao,0.965432
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),7.78E-05
Porcentagem De Utilizacao,0.962987
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),5.0664
Porcentagem De Utilizacao,0.963052
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),10.4284
Porcentagem De Utilizacao,0.963432
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),15.2106
Porcentagem De Utilizacao,0.964394
Quantidade de Recipientes,31
Busca do Corvo,
Arquivo,base\CLASS01_100_02.json
